het	Art
Iraakse	Adj
persbureau	N
.	Punc
<utt>
"	Punc
Dit	Pron
is	V
geen	Pron
tijdelijke	Adj
wapenstilstand	N
of	Conj
een	Art
staakt-het-vuren	N
.	Punc
<utt>
Het	Pron
is	V
een	Art
volledige	Adj
politieke	Adj
en	Conj
grondwettelijke	Adj
regeling	N
van	Prep
alle	Pron
bestaande	V
problemen	N
tussen	Prep
de	Art
Arabieren	N
en	Conj
de	Art
Koerden	N
,	Punc
welke	Pron
voortaan	Adv
in	Prep
Irak	N
zal	V
gelden	V
"	Punc
,	Punc
aldus	Adv
een	Art
hoge	Adj
regeringsambtenaar	N
.	Punc
<utt>
Goalgetter	N
Groenendijk	N
nam	V
een	Art
voorzet	N
van	Prep
links	Adv
op	Prep
de	Art
borst	N
en	Conj
vuurde	V
met	Prep
het	Art
linkerbeen	N
raak	Adj
--	Punc
0-1	Num
.	Punc
<utt>
Blauw	N
Wit	N
stotterde	V
wat	Pron
met	Prep
zijn	Pron
antwoord	N
,	Punc
dat	Pron
echter	Adv
zeven	Num
minuten	N
na	Prep
de	Art
hervatting	N
toch	Adv
kwam	V
.	Punc
<utt>
Linksachter	N
Blaauw	N
raakte	V
de	Art
bal	N
kwijt	Adj
aan	Prep
Roode	N
wiens	Pron
voorzet	N
door	Prep
De	N
Jong	N
vlak	Adj
voor	Prep
de	Art
graaiende	V
handen	N
van	Prep
Lelieveld	N
werd	V
ingekopt	V
.	Punc
<utt>
Het	Pron
werd	V
trouwens	Adv
toch	Adv
een	Art
uitermate	Adv
slechte	Adj
dag	N
voor	Prep
Blaauw	N
,	Punc
want	Conj
toen	Conj
hij	Pron
een	Art
kwartiertje	N
later	Adj
een	Art
strafschop	N
mocht	V
nemen	V
nadat	Conj
Rudge	N
Groenendijk	N
onderuit	Adv
had	V
gehaald	V
,	Punc
ranselde	V
Boomgaard	N
de	Art
bal	N
met	Prep
een	Art
formidabele	Adj
sprong	N
uit	Prep
de	Art
hoek	N
.	Punc
<utt>
Dat	Conj
het	Art
talrijke	Adj
publiek	N
in	Prep
de	Art
knusse	Adj
Arenahal	N
te	Prep
Deurne	N
een	Art
dergelijke	Pron
surprise	N
voorgeschoteld	V
zou	V
krijgen	V
,	Punc
lag	V
aanvankelijk	Adj
niet	Adv
in	Prep
de	Art
lijn	N
der	Art
verwachtingen	N
.	Punc
<utt>
Weliswaar	Adv
wist	V
Rob	N
Peeters	N
de	Art
door	Prep
een	Art
treffer	N
van	Prep
Drikus	N
Klouwen	N
opgelopen	V
3-1	Num
achterstand	N
weg	Adv
te	Prep
werken	V
,	Punc
doch	Conj
tegen	Prep
treffers	N
van	Prep
John	N
Tims	N
,	Punc
Ton	N
van	N
Rhee	N
en	Conj
opnieuw	Adv
Klouwen	N
was	V
de	Art
Belgische	Adj
formatie	N
beslist	Adv
niet	Adv
bestand	Adj
,	Punc
1-4	Num
.	Punc
<utt>
Wel	Adv
verkleinde	V
Tonij	N
Aerts	N
onmiddellijk	Adj
de	Art
achterstand	N
,	Punc
maar	Conj
daarop	Adv
had	V
John	N
Tims	N
direct	Adj
het	Art
antwoord	N
klaar	Adj
(	Punc
2-5	Num
)	Punc
.	Punc
<utt>
Toch	Adv
brak	V
er	Adv
geen	Pron
paniek	N
uit	Adv
bij	Prep
de	Art
Rode	N
Duivels	N
.	Punc
<utt>
"	Punc
We	Pron
hebben	V
het	Pron
Amvj	N
niet	Adv
gemakkelijk	Adj
gemaakt	V
"	Punc
,	Punc
vertelde	V
oud-international	N
Henk	N
van	N
Savoyen	N
,	Punc
normaal	Adj
speler	N
bij	Prep
Cito	N
,	Punc
maar	Conj
door	Prep
een	Art
opkomende	V
griep	N
zaterdag	N
coach	N
bij	Prep
de	Art
Zeister	Adj
ploeg	N
,	Punc
na	Prep
afloop	N
van	Prep
de	Art
door	Prep
zijn	Pron
ploeg	N
met	Prep
3-0	Num
verloren	V
wedstrijd	N
in	Prep
de	Art
eredivisie	N
volleybal	N
.	Punc
<utt>
"	Punc
Met	Prep
snelle	Adj
combinaties	N
en	Conj
harde	Adj
opslagen	N
hielden	V
we	Pron
de	Art
landskampioenen	N
in	Prep
het	Art
begin	N
van	Prep
de	Art
twee	Num
eerste	Num
sets	N
aardig	Adj
bij	Adv
.	Punc
<utt>
Maar	Conj
,	Punc
dan	Adv
gaat	V
de	Art
conditie	N
spreken	V
.	Punc
<utt>
Omdat	Conj
we	Pron
nog	Adv
steeds	Adv
met	Prep
zaalmoeilijkheden	N
zitten	V
,	Punc
kunnen	V
we	Pron
daar	Adv
niet	Adv
veel	Num
aan	Adv
doen	V
.	Punc
<utt>
De	Art
vier	Num
charters	N
--	Punc
Caledonian	N
,	Punc
Atlantis	N
,	Punc
Capitol	N
International	N
en	Conj
Overseas	N
National	N
zijn	V
vaste	Adj
klanten	N
van	Prep
Schiphol	N
.	Punc
<utt>
Capitol	N
vliegt	V
in	Prep
opdracht	N
van	Prep
CoOpNederland	N
jaarlijks	Adj
duizenden	Num
naar	Prep
de	Art
oost-	N
en	Conj
westkust	N
van	Prep
de	Art
Verenigde	N
Staten	N
.	Punc
<utt>
Overseas	N
National	N
werd	V
onlangs	Adv
betrokken	V
bij	Prep
het	Art
schandaal	N
van	Prep
de	Art
mala	Adj
fide	Adj
emigrantenclub	N
Windmill	N
in	Prep
Californie	N
.	Punc
<utt>
De	Art
Westduitse	Adj
Atlantis	N
werd	V
vorig	Adj
jaar	N
van	Prep
Schiphol	N
geweerd	V
,	Punc
toen	Conj
bleek	V
dat	Conj
de	Art
Westduitse	Adj
maatschappij	N
op	Prep
Schiphol	N
leste	V
.	Punc
<utt>
In	Prep
de	Art
Franse	Adj
stad	N
Amiens	N
zijn	V
een	Art
hotelhouder	N
,	Punc
de	Art
heer	N
Soveaux	N
(	Punc
63	Num
)	Punc
,	Punc
zijn	Pron
echtgenote	N
(	Punc
61	Num
)	Punc
en	Conj
een	Art
dochter	N
Nelly	N
(	Punc
39	Num
)	Punc
op	Prep
beestachtige	Adj
wijze	N
vermoord	V
.	Punc
<utt>
Een	Art
jongen	N
die	Pron
zondagmorgen	N
het	Art
brood	N
kwam	V
brengen	V
vond	V
de	Art
drie	Num
lichamen	N
met	Prep
ingeslagen	V
schedels	N
in	Prep
de	Art
keuken	N
en	Conj
de	Art
bar	N
van	Prep
het	Art
hotel	N
.	Punc
<utt>
Er	Adv
bevond	V
zich	Pron
toevalligerwijs	Adv
geen	Pron
enkele	Pron
gast	N
in	Prep
het	Art
gebouw	N
.	Punc
<utt>
Enkele	Pron
dagen	N
tevoren	Adv
had	V
het	Art
echtpaar	N
Soveaux	N
een	Art
dreigbrief	N
ontvangen	V
waarin	Adv
stond	V
--	Punc
"	Punc
Als	Conj
jullie	Pron
ons	Pron
huwelijk	N
verhinderen	V
,	Punc
vermoord	V
ik	Pron
jullie	Pron
.	Punc
<utt>
"	Punc
De	Art
in	Prep
augustus	N
1969	Num
door	Prep
Van	N
der	N
Grinten	N
overgenomen	V
Italiaanse	Adj
onderneming	N
Sipi	N
Segrate	N
heeft	V
nu	Adv
90	Num
procent	N
van	Prep
de	Art
aandelen	N
van	Prep
Xiat	N
S.P.A.	N
verworven	V
.	Punc
<utt>
De	Art
koopsom	N
is	V
in	Prep
contanten	N
voldaan	V
.	Punc
<utt>
Door	Prep
deze	Pron
aankoop	N
beheerst	V
de	Art
Van	N
der	N
Grinten-groep	N
nu	Adv
een	Art
kwart	N
van	Prep
de	Art
Italiaanse	Adj
markt	N
in	Prep
lichtdrukapparaten	N
en	Conj
-materialen	N
.	Punc
<utt>
De	Art
jaarlijkse	Adj
omzet	N
van	Prep
Xiat	N
bedraagt	V
ongeveer	Adv
flo	N
4	Num
miljoen	Num
.	Punc
<utt>
Xiat	N
heeft	V
zijn	Pron
hoofdkantoor	N
in	Prep
Villanova	N
d'Ardenghi	N
bij	Prep
Pavia	N
,	Punc
alsmede	Conj
een	Art
verkoopkantoor	N
in	Prep
Milaan	N
.	Punc
<utt>
Het	Art
bedrijf	N
heeft	V
50	Num
medewerkers	N
.	Punc
<utt>
Dat	Pron
is	V
echter	Adv
niet	Adv
gebeurd	V
en	Conj
daarom	Adv
was	V
Claeson	N
,	Punc
zo	Adv
gaf	V
hij	Pron
toe	Adv
,	Punc
een	Art
weinig	Num
geprikkeld	V
geweest	V
.	Punc
<utt>
"	Punc
Door	Prep
zulke	Pron
zaken	N
word	V
ik	Pron
toch	Adv
wel	Adv
gauw	Adv
afgeleid	V
en	Conj
dus	Adv
moet	V
ik	Pron
mezelf	Pron
daar	Adv
beter	Adj
op	Adv
prepareren	V
.	Punc
<utt>
Wat	Pron
het	Art
sportieve	Adj
gedeelte	N
betreft	V
--	Punc
ik	Pron
ben	V
zo	Adv
langzamerhand	Adv
doodmoe	Adj
van	Prep
dat	Pron
hotelleven	N
.	Punc
<utt>
Ik	Pron
ga	V
als	Conj
ik	Pron
terug	Adv
ben	V
in	Prep
Zweden	N
twee	Num
weken	N
rustig	Adj
aan	Adv
doen	V
.	Punc
<utt>
Ik	Pron
geloof	V
dat	Conj
ik	Pron
mijn	Pron
trainingsprogramma	N
wat	Pron
terug	Adv
ga	V
brengen	V
,	Punc
anders	Adv
kom	V
ik	Pron
volledig	Adj
overtraind	V
op	Prep
Bislet	N
en	Conj
mis	V
ik	Pron
daardoor	Adv
misschien	Adv
ook	Adv
wel	Adv
te	Adv
veel	Num
wedstrijdinstelling	N
.	Punc
<utt>
Onvoorziene	Adj
omstandigheden	N
voorbehouden	V
,	Punc
brengt	V
de	Art
Nos-tv.	N
vanavond	Adv
op	Prep
Nederland	N
--	N
om	Prep
23.20	Num
een	Art
samenvatting	N
van	Prep
de	Art
terugreis	N
naar	Prep
de	Art
aarde	N
van	Prep
de	Art
Apollo	N
--	N
.	Punc
<utt>
Datzelfde	Pron
gebeurt	V
op	Prep
zondagavond	N
na	Prep
22.35	Num
op	Prep
het	Art
tweede	Num
net	N
.	Punc
<utt>
Maandagavond	N
is	V
op	Prep
Nederland	N
--	N
van	Prep
21.35	Num
tot	Prep
22.55	Num
een	Art
rechtstreekse	Adj
reportage	N
te	Prep
zien	V
van	Prep
de	Art
terugkeer	N
van	Prep
de	Art
Apollo	N
--	N
bij	Prep
het	Art
eiland	N
Samoa	N
in	Prep
de	Art
Stille	N
Oceaan	N
.	Punc
<utt>
Op	Prep
Hilversum	N
--	N
wordt	V
die	Pron
avond	N
van	Prep
21.45	Num
tot	Prep
22.15	Num
door	Prep
KlaasJan	N
Hindriks	N
en	Conj
Peter	N
Schroder	N
een	Art
reportage	N
van	Prep
dit	Pron
evenement	N
verzorgd	V
.	Punc
<utt>
Nu	Adv
ben	V
ik	Pron
het	Pron
met	Prep
u	Pron
eens	Adj
,	Punc
dat	Conj
het	Pron
eigenlijk	Adj
beneden	Prep
mijn	Pron
niveau	N
is	V
,	Punc
zo'n	Pron
man	N
te	Prep
bekeuren	V
.	Punc
<utt>
Maar	Conj
ik	Pron
ben	V
mens	N
,	Punc
en	Conj
ik	Pron
was	V
geirriteerd	V
.	Punc
<utt>
Daar	Adv
heb	V
ik	Pron
achteraf	Adv
spijt	N
van	Adv
.	Punc
<utt>
Je	Pron
hebt	V
van	Prep
wel	Adv
meer	Num
dingen	N
spijt	N
in	Prep
je	Pron
leven	N
.	Punc
<utt>
Dingen	N
die	Pron
je	Pron
anders	Adv
had	V
moeten	V
doen	V
;	Punc
zo	Adv
denk	V
je	Pron
als	Conj
je	Pron
wat	Pron
ouder	Adj
wordt	V
en	Conj
wijzer	Adj
.	Punc
<utt>
Ik	Pron
kan	V
best	Adj
tegen	Prep
kritiek	N
,	Punc
hoor	Int
,	Punc
maar	Conj
ik	Pron
wil	V
wel	Adv
dat	Conj
de	Art
mensen	N
weten	V
,	Punc
dat	Conj
ik	Pron
eerlijk	Adj
ben	V
.	Punc
<utt>
De	Art
heer	N
J.	N
Tepe	N
(	Punc
23	Num
)	Punc
te	Prep
Drachten	N
vergist	V
zich	Pron
.	Punc
<utt>
Slechts	Adv
Satraap	N
is	V
geslaagd	V
,	Punc
Kitty	N
en	Conj
Lucy	N
jr.	Adj
moeten	V
volgend	V
jaar	N
examen	N
doen	V
.	Punc
<utt>
Hij	Pron
vraagt	V
--	Punc
"	Punc
Gaan	V
ze	Pron
nu	Adv
Enigmatica	N
studeren	V
aan	Prep
de	Art
puzzologische	Adj
faculteit	N
van	Prep
de	Art
R.U.	N
te	Prep
Puzzolanie	N
?	Punc
"	Punc
Nee	Int
,	Punc
Satraap	N
studeert	V
nu	Adv
chemie	N
omdat	Conj
daarin	Adv
-	Punc
volgens	Prep
hem	Pron
-	Punc
de	Art
meeste	Num
puzzels	N
zitten	V
.	Punc
<utt>
Met	Prep
354	Num
punten	N
wint	V
mevrouw	N
A.	N
C.	N
Muller-Meijers	N
,	Punc
Stationsweg	N
92	N
,	Punc
Flat	N
01	N
,	Punc
Ede	N
,	Punc
de	Art
ladderprijs	N
voor	Prep
haar	Pron
op	Prep
24	Num
februari	N
1966	Num
begonnen	V
derde	Num
laddertocht	N
.	Punc
<utt>
"	Punc
Ik	Pron
werk	V
in	Prep
ieder	Pron
geval	N
gewoon	Adj
door	Adv
"	Punc
,	Punc
zei	V
gisteren	Adv
de	Art
73jarige	Adj
warme	Adj
bakker	N
L.	N
H.	N
Darding	N
uit	Prep
Heer	N
,	Punc
die	Pron
deze	Pron
week	N
als	Conj
enige	Adj
de	Art
13	Num
uitslagen	N
van	Prep
de	Art
wedstrijden	N
van	Prep
de	Art
voetbaltoto	N
juist	Adj
had	V
voorspeld	V
.	Punc
<utt>
Zondagavond	N
om	Prep
elf	Num
uur	N
kwam	V
hij	Pron
pas	Adv
tot	Prep
de	Art
ontdekking	N
dat	Conj
hij	Pron
de	Art
dertien	Num
kruisjes	N
goed	Adj
had	V
ingevuld	V
.	Punc
<utt>
Hoewel	Conj
bakker	N
Darding	N
toegeeft	V
enkele	Pron
dagen	N
in	Prep
spanning	N
te	Prep
hebben	V
geleefd	V
,	Punc
vat	V
hij	Pron
zijn	Pron
winst	N
van	Prep
ruim	Adj
een	Art
kwart	N
miljoen	Num
gulden	N
nogal	Adv
nuchter	Adj
op	Adv
.	Punc
<utt>
Wanneer	Conj
men	Pron
de	Art
65	Num
is	V
gepasseerd	V
en	Conj
het	Pron
wat	Pron
kalmer	Adj
aan	Adv
gaat	V
doen	V
,	Punc
blijft	V
juiste	Adj
voeding	N
een	Art
belangrijke	Adj
bijdrage	N
tot	Prep
gezondheid	N
en	Conj
levensvreugde	N
.	Punc
<utt>
Men	Pron
wordt	V
meestal	Adv
wat	Pron
minder	Num
actief	Adj
,	Punc
de	Art
stofwisseling	N
wordt	V
trager	Adj
;	Punc
het	Art
lichaam	N
heeft	V
minder	Num
behoefte	N
aan	Prep
voedingsstoffen	N
.	Punc
<utt>
De	Art
voeding	N
zal	V
geleidelijk	Adj
moeten	V
veranderen	V
,	Punc
want	Conj
als	Conj
men	Pron
dezelfde	Pron
hoeveelheid	N
blijft	V
eten	V
,	Punc
neemt	V
het	Art
lichaamsgewicht	N
toe	Adv
.	Punc
<utt>
Dat	Pron
brengt	V
ongemakken	N
met	Prep
zich	Pron
mee	Adv
als	Conj
--	Punc
moeilijk	Adj
bukken	V
en	Conj
traplopen	V
,	Punc
het	Art
huishouden	N
gaat	V
zwaar	Adj
vallen	V
,	Punc
men	Pron
wordt	V
kortademig	Adj
.	Punc
<utt>
Vooral	Adv
dit	Pron
laatste	Adj
heeft	V
in	Prep
Brussel	N
grote	Adj
ongerustheid	N
gewekt	V
.	Punc
<utt>
De	Art
Belgische	Adj
regering	N
bouwt	V
in	Prep
recordtempo	N
het	Art
ene	Pron
reuzengebouw	N
na	Prep
het	Art
andere	Pron
voor	Prep
de	Art
Eeg	N
en	Conj
zou	V
deze	Pron
kantoorgebouwen	N
niet	Adv
graag	Adv
leeg	Adj
zien	V
staan	V
.	Punc
<utt>
Men	Pron
vreest	V
dat	Conj
als	Conj
een	Art
Europese	Adj
instelling	N
eenmaal	Adv
in	Prep
Parijs	N
is	V
terechtgekomen	V
,	Punc
de	Art
andere	Pron
misschien	Adv
zullen	V
volgen	V
.	Punc
<utt>
Bovendien	Adv
streelt	V
de	Art
aanwezigheid	N
van	Prep
de	Art
Europese	Adj
kantoren	N
in	Prep
Brussel	N
de	Art
nationale	Adj
ijdelheid	N
van	Prep
die	Pron
Belgen	N
,	Punc
die	Pron
daar	Adv
ondanks	Prep
de	Art
VlaamsWaalse	N
tegenstellingen	N
nog	Adv
over	Adv
beschikken	V
.	Punc
<utt>
"	Punc
Ja	Int
,	Punc
daar	Adv
komt	V
het	Art
wonderlijke	Adj
--	Punc
hoewel	Conj
ik	Pron
zeker	Adj
een	Art
establishment-figuur	N
zal	V
zijn	V
in	Prep
hun	Pron
ogen	N
,	Punc
ben	V
ik	Pron
het	Pron
wel	Adv
een	Art
heel	Adj
eind	N
met	Prep
ze	Pron
eens	Adj
.	Punc
<utt>
We	Pron
hebben	V
moedwillig	Adj
de	Art
middelbare	Adj
school	N
getrokken	V
uit	Prep
de	Art
exclusieve	Adj
sfeer	N
en	Conj
haar	Pron
open	Adj
gegooid	V
voor	Prep
andere	Pron
klassen	N
van	Prep
de	Art
bevolking	N
.	Punc
<utt>
Maar	Conj
de	Art
universiteit	N
is	V
niet	Adv
voorbereid	V
geweest	V
op	Prep
die	Pron
enorme	Adj
verbreding	N
,	Punc
die	Pron
natuurlijk	Adj
naar	Prep
boven	Adv
doorgetrokken	V
had	V
moeten	V
worden	V
-	Punc
de	Art
universiteit	N
bleef	V
exclusief	Adj
en	Conj
klein	Adj
.	Punc
<utt>
Besloten	V
werd	V
de	Art
resultaten	N
van	Prep
het	Art
jachtseizoen	N
1969-1970	Num
af	Adv
te	Prep
wachten	V
om	Conj
zich	Pron
dan	Adv
tijdens	Prep
de	Art
algemene	Adj
vergadering	N
die	Pron
in	Prep
mei	N
volgend	V
jaar	N
te	Prep
Boedapest	N
wordt	V
gehouden	V
,	Punc
te	Prep
beraden	V
of	Conj
een	Art
verkorting	N
van	Prep
de	Art
jachttijd	N
op	Prep
de	Art
houtsnip	N
moet	V
worden	V
overwogen	V
.	Punc
<utt>
Aangezien	Conj
het	Art
toerisme	N
een	Art
steeds	Adv
attractiever	Adj
bron	N
van	Prep
inkomsten	N
voor	Prep
welhaast	Adv
alle	Pron
landen	N
betekent	V
,	Punc
dreigt	V
voor	Prep
onze	Pron
trekvogels	N
een	Art
nieuw	Adj
gevaar	N
.	Punc
<utt>
Steeds	Adv
meer	Num
reisbureaus	N
bieden	V
onder	Prep
voordelige	Adj
voorwaarden	N
jachtreizen	N
naar	Prep
de	Art
overwinteringsgebieden	N
dezer	Pron
vogels	N
,	Punc
met	Prep
name	N
in	Prep
Afrika	N
aan	Adv
.	Punc
<utt>
Na	Prep
alle	Pron
veranderingen	N
in	Prep
haar	Pron
persoonlijke	Adj
en	Conj
artistieke	Adj
leven	N
door	Prep
de	Art
scheiding	N
van	Prep
haar	Pron
man	N
,	Punc
met	Prep
wie	Pron
zij	Pron
destijds	Adv
vanuit	Prep
Israel	N
een	Art
schitterende	V
carriere	N
opbouwde	V
,	Punc
is	V
de	Art
kleine	Adj
tengere	Adj
maar	Conj
zeer	Adv
kordate	Adj
Esther	N
hard	Adj
aan	Prep
het	Art
werk	N
gegaan	V
om	Conj
een	Art
nieuw	Adj
leven	N
en	Conj
een	Art
eigen	Pron
,	Punc
aparte	Adj
carriere	N
te	Prep
beginnen	V
.	Punc
<utt>
Zij	Pron
vertelde	V
gisteren	Adv
over	Prep
haar	Pron
plannen	N
--	Punc
"	Punc
Ik	Pron
heb	V
het	Pron
erg	Adj
druk	Adj
.	Punc
<utt>
Op	Prep
het	Art
programma	N
staan	V
een	Art
kleurenshow	N
in	Prep
Munchen	N
,	Punc
een	Art
tournee	N
door	Prep
Europa	N
en	Conj
een	Art
reisje	N
naar	Prep
Amerika	N
in	Prep
februari	N
om	Conj
te	Prep
zien	V
wat	Pron
ik	Pron
daar	Adv
kan	V
gaan	V
doen	V
.	Punc
<utt>
"	Punc
Prinses	N
publiceert	V
deze	Pron
week	N
de	Art
laatste	Adj
aflevering	N
van	Prep
een	Art
reportage	N
over	Prep
Cristina	N
Deutekom	N
.	Punc
<utt>
Zij	Pron
vertelt	V
over	Prep
haar	Pron
gezin	N
en	Conj
carriere	N
.	Punc
<utt>
Haar	Pron
eerste	Num
en	Conj
triomfale	Adj
optreden	V
in	Prep
New	N
York	N
in	Prep
de	Art
Metropolitan	N
Opera	N
op	Prep
28	Num
september	N
1967	Num
,	Punc
waar	Adv
zij	Pron
als	Conj
"	Punc
Koningin	N
van	Prep
de	Art
nacht	N
"	Punc
uit	Prep
"	Punc
Die	N
Zauberflote	N
"	Punc
bekendheid	N
kreeg	V
,	Punc
droeg	V
ertoe	Adv
bij	Adv
dat	Conj
zij	Pron
in	Prep
Nederland	N
meer	Num
gevraagd	V
werd	V
.	Punc
<utt>
"	Punc
Het	Pron
mag	V
dan	Adv
fijn	Adj
zijn	V
om	Conj
in	Prep
Amerika	N
succes	N
te	Prep
hebben	V
,	Punc
ik	Pron
ben	V
net	Adv
zo	Adv
gelukkig	Adj
met	Prep
het	Art
applaus	N
van	Prep
mensen	N
in	Prep
Veendam	N
of	Conj
Maastricht	N
!	Punc
.	Punc
<utt>
"	Punc
"	Punc
Die	Pron
crossen	N
loop	V
ik	Pron
gewoon	Adj
omdat	Conj
het	Pron
een	Art
soort	N
compensatie	N
voor	Prep
de	Art
gemiste	V
wedstrijden	N
in	Prep
de	Art
zomer	N
is	V
.	Punc
<utt>
Maar	Conj
ik	Pron
stop	V
er	Adv
nu	Adv
waarschijnlijk	Adj
mee	Adv
.	Punc
<utt>
Het	Pron
wordt	V
al	Adv
weer	Adv
wat	Pron
kouder	Adj
en	Conj
mijn	Pron
spieren	N
zijn	V
nogal	Adv
gevoelig	Adj
,	Punc
zodat	Conj
ik	Pron
moet	V
uitkijken	V
"	Punc
.	Punc
<utt>
Het	Pron
zijn	V
overigens	Adv
niet	Adv
de	Art
eerste	Num
plaatsen	N
die	Pron
haar	Pron
het	Art
meeste	Num
plezier	N
hebben	V
gedaan	V
.	Punc
<utt>
"	Punc
Het	Pron
waren	V
voor	Prep
mij	Pron
eigenlijk	Adj
wedstrijden	N
waarin	Adv
ik	Pron
kon	V
testen	V
hoe	Adv
het	Pron
nu	Adv
precies	Adj
met	Prep
mijn	Pron
conditie	N
is	V
.	Punc
<utt>
Dat	Conj
deze	Pron
vlucht	N
binnen	Prep
24	Num
uur	N
kon	V
worden	V
georganiseerd	V
,	Punc
is	V
mede	Adv
te	Prep
danken	V
aan	Prep
de	Art
morele	Adj
en	Conj
financiele	Adj
steun	N
van	Prep
zovele	Num
lezers	N
,	Punc
die	Pron
het	Pron
opnemen	V
voor	Prep
de	Art
diep	Adj
teleurgestelde	V
mensen	N
die	Pron
een	Art
gemakkelijke	Adj
prooi	N
dreigden	V
te	Prep
worden	V
van	Prep
Windmill-voorzitter	N
Gert	N
Harmsen	N
.	Punc
<utt>
Deze	Pron
timmerman	N
in	Prep
Californie	N
bouwde	V
zes	Num
jaar	N
geleden	Adv
in	Prep
zijn	Pron
vrije	Adj
tijd	N
de	Art
emigrantenvereniging	N
op	Adv
,	Punc
die	Pron
hij	Pron
nu	Adv
om	Prep
zakelijke	Adj
reden	N
failliet	Adj
heeft	V
laten	V
verklaren	V
.	Punc
<utt>
Bij	Prep
deze	Pron
transactie	N
is	V
het	Art
reisgeld	N
van	Prep
ten	Prep
minste	Num
veertig	Num
emigrantenouders	N
aan	Prep
de	Art
pan	N
blijven	V
hangen	V
.	Punc
<utt>
Fotomodel	N
Saskia	N
de	N
Vries	N
(	Punc
22	Num
)	Punc
en	Conj
couturier	N
Edgar	N
Vos	N
(	Punc
36	Num
)	Punc
geloven	V
niet	Adv
dat	Conj
je	Pron
in	Prep
een	Art
onderjurk	N
kunt	V
gaan	V
dineren	V
in	Prep
een	Art
duur	Adj
restaurant	N
.	Punc
<utt>
Saskia	N
de	N
Vries	N
werd	V
dezer	Pron
dagen	N
geweigerd	V
in	Prep
een	Art
zeer	Adv
modieus	Adj
broekpak	N
,	Punc
toen	Conj
zij	Pron
wilde	V
gaan	V
eten	V
in	Prep
het	Art
Esso	N
Motor	N
Hotel	N
.	Punc
<utt>
Ook	Adv
haar	Pron
begeleider	N
Edgar	N
Vos	N
,	Punc
gekleed	V
in	Prep
keurig	Adj
zwart	Adj
met	Prep
coltrui	N
,	Punc
werd	V
de	Art
deur	N
gewezen	V
.	Punc
<utt>
De	Art
goedgeklede	Adj
gedupeerden	V
hebben	V
gisteren	Adv
echter	Adv
weer	Adv
de	Art
vrede	N
getekend	V
met	Prep
directeur	N
M.	N
W.	N
Schuit	N
,	Punc
die	Pron
de	Art
bewuste	Adj
dracht	N
met	Prep
een	Num
oogopslag	N
goedkeurde	V
.	Punc
<utt>
Sprakeloos	Adj
hoorde	V
"	Punc
Oude	N
Nol	N
"	Punc
gistermorgen	Adv
het	Art
arrest	N
van	Prep
het	Art
Amsterdamse	Adj
Hof	N
aan	Adv
.	Punc
<utt>
conform	Prep
de	Art
eis	N
werd	V
hij	Pron
veroordeeld	V
tot	Prep
acht	Num
jaar	N
cel	N
met	Prep
aftrek	N
en	Conj
terbeschikkingstelling	N
van	Prep
de	Art
regering	N
.	Punc
<utt>
Dit	Pron
is	V
twee	Num
jaar	N
meer	Num
dan	Conj
de	Art
straf	N
,	Punc
die	Pron
de	Art
Utrechtse	Adj
rechtbank	N
hem	Pron
in	Prep
eerste	Num
instantie	N
had	V
opgelegd	V
,	Punc
eveneens	Adv
na	Prep
een	Art
eis	N
van	Prep
acht	Num
jaar	N
cel	N
.	Punc
<utt>
Het	Art
Amsterdamse	Adj
gerechtshof	N
achtte	V
bewezen	V
,	Punc
dat	Conj
"	Punc
Oude	N
Nol	N
"	Punc
de	Art
moorden	N
op	Prep
de	Art
Utrechtse	Adj
feestartikelenhandelaar	N
J.	N
Donse	N
en	Conj
landbouwer	N
Rijer	N
de	N
Bruijn	N
uit	Prep
Heeswijk	N
had	V
uitgelokt	V
.	Punc
<utt>
Dat	Pron
kwam	V
omdat	Conj
hij	Pron
,	Punc
hoewel	Conj
een	Art
vriendelijk	Adj
mens	N
,	Punc
volkomen	Adj
fanatiek	Adj
werd	V
,	Punc
wanneer	Conj
iemand	Pron
bereid	Adj
bleek	V
naar	Prep
zijn	Pron
wat	Pron
wild	Adj
aandoende	V
plannen	N
te	Prep
luisteren	V
om	Conj
een	Art
in	Prep
Nederland	N
eigenlijk	Adj
niet	Adv
eens	Adv
meer	Adv
zo	Adv
erg	Adj
veel	Num
gelezen	V
dichter	N
in	Prep
het	Art
Frans	Adj
uit	Adv
te	Prep
geven	V
.	Punc
<utt>
Stals	N
geloofde	V
niet	Adv
zo	Adv
erg	Adj
meer	Adv
in	Prep
zichzelf	Pron
,	Punc
maar	Conj
hij	Pron
was	V
heilig	Adj
overtuigd	V
van	Prep
de	Art
waarde	N
en	Conj
het	Art
belang	N
van	Prep
zijn	Pron
levenswerk	N
.	Punc
<utt>
In	Prep
20	Num
jaar	N
tijds	N
vertaalde	V
Stals	N
,	Punc
inclusief	Prep
duizenden	Num
voetnoten	N
,	Punc
vijf	Num
tragedies	N
van	Prep
Vondel	N
--	Punc
Josef	N
in	N
Dothan	N
,	Punc
Lucifer	N
,	Punc
Gysbreght	N
van	N
Aemstel	N
,	Punc
Adam	N
in	N
ballingschap	N
en	Conj
Jephte	N
.	Punc
<utt>
De	Art
gedupeerden	V
werd	V
door	Prep
zijn	Pron
in	Prep
Nederland	N
verblijvende	V
zoon	N
aangeraden	V
opnieuw	Adv
een	Art
